event_id,event_date,customer_id,event_type,source
E001284B,2024-12-09,C01278,purchase,Organic Search
E001285A,2024-12-09,C01279,page_view,Paid Social
E001285B,2024-12-09,C01279,purchase,Paid Social
E001286A,2024-12-10,C01280,page_view,Email
E001286B,2024-12-10,C01280,purchase,Email
E001287A,2024-12-10,C01281,page_view,Direct
E001287B,2024-12-10,C01281,purchase,Direct
E001288A,2024-12-11,C01282,page_view,Organic Search
E001288B,2024-12-11,C01282,purchase,Organic Search
E001289A,2024-12-11,C01283,page_view,Paid Social
E001289B,2024-12-11,C01283,purchase,Paid Social
E001290A,2024-12-11,C01284,page_view,Email
E001290B,2024-12-11,C01284,purchase,Email
E001291A,2024-12-13,C01285,page_view,Direct
E001291B,2024-12-13,C01285,purchase,Direct
E001292A,2024-12-13,C01286,page_view,Organic Search
E001292B,2024-12-13,C01286,purchase,Organic Search
E001293A,2024-12-14,C01287,page_view,Paid Social
E001293B,2024-12-14,C01287,purchase,Paid Social
E001294A,2024-12-14,C01288,page_view,Email
E001294B,2024-12-14,C01288,purchase,Email
E001295A,2024-12-14,C01289,page_view,Direct
E001295B,2024-12-14,C01289,purchase,Direct
E001296A,2024-12-14,C01290,page_view,Organic Search
E001296B,2024-12-14,C01290,purchase,Organic Search
E001297A,2024-12-14,C01291,page_view,Paid Social
E001297B,2024-12-14,C01291,purchase,Paid Social
E001298A,2024-12-15,C01292,page_view,Email
E001298B,2024-12-15,C01292,purchase,Email
E001299A,2024-12-15,C01293,page_view,Direct
E001299B,2024-12-15,C01293,purchase,Direct
E001300A,2024-12-16,C01294,page_view,Organic Search
E001300B,2024-12-16,C01294,purchase,Organic Search
E001301A,2024-12-16,C01295,page_view,Paid Social
E001301B,2024-12-16,C01295,purchase,Paid Social
E001302A,2024-12-17,C01296,page_view,Email
E001302B,2024-12-17,C01296,purchase,Email
E001303A,2024-12-18,C01297,page_view,Direct
E001303B,2024-12-18,C01297,purchase,Direct
E001304A,2024-12-18,C01298,page_view,Organic Search
E001304B,2024-12-18,C01298,purchase,Organic Search
E001305A,2024-12-20,C01299,page_view,Paid Social
E001305B,2024-12-20,C01299,purchase,Paid Social
E001306A,2024-12-21,C01300,page_view,Email
E001306B,2024-12-21,C01300,purchase,Email
E001307A,2024-12-21,C01301,page_view,Direct
E001307B,2024-12-21,C01301,purchase,Direct
E001308A,2024-12-23,C01302,page_view,Organic Search
E001308B,2024-12-23,C01302,purchase,Organic Search
E001309A,2024-12-23,C01303,page_view,Paid Social
E001309B,2024-12-23,C01303,purchase,Paid Social
E001310A,2024-12-23,C01304,page_view,Email
E001310B,2024-12-23,C01304,purchase,Email
E001311A,2024-12-24,C01305,page_view,Direct
E001311B,2024-12-24,C01305,purchase,Direct
E001312A,2024-12-25,C01306,page_view,Organic Search
E001312B,2024-12-25,C01306,purchase,Organic Search
E001313A,2024-12-26,C01307,page_view,Paid Social
E001313B,2024-12-26,C01307,purchase,Paid Social
E001314A,2024-12-27,C01308,page_view,Email
E001314B,2024-12-27,C01308,purchase,Email
E001315A,2024-12-27,C01309,page_view,Direct
E001315B,2024-12-27,C01309,purchase,Direct
E001316A,2024-12-30,C01310,page_view,Organic Search
E001316B,2024-12-30,C01310,purchase,Organic Search
E001317A,2024-12-30,C01311,page_view,Paid Social
E001317B,2024-12-30,C01311,purchase,Paid Social
E001318A,2024-12-31,C01312,page_view,Email
E001318B,2024-12-31,C01312,purchase,Email
E001319A,2024-12-31,C01313,page_view,Direct
E001319B,2024-12-31,C01313,purchase,Direct
E001320A,2025-01-01,C00084,page_view,Organic Search
E001320B,2025-01-01,C00084,purchase,Organic Search
E001321A,2025-01-01,C01314,page_view,Paid Social
E001321B,2025-01-01,C01314,purchase,Paid Social
E001322A,2025-01-02,C01315,page_view,Email
E001322B,2025-01-02,C01315,purchase,Email
E001323A,2025-01-02,C01316,page_view,Direct
E001323B,2025-01-02,C01316,purchase,Direct
E001324A,2025-01-03,C01317,page_view,Organic Search
E001324B,2025-01-03,C01317,purchase,Organic Search
E001325A,2025-01-03,C01318,page_view,Paid Social
E001325B,2025-01-03,C01318,purchase,Paid Social
E001326A,2025-01-03,C01319,page_view,Email
E001326B,2025-01-03,C01319,purchase,Email
E001327A,2025-01-04,C01320,page_view,Direct
E001327B,2025-01-04,C01320,purchase,Direct
E001328A,2025-01-05,C01321,page_view,Organic Search
E001328B,2025-01-05,C01321,purchase,Organic Search
E001329A,2025-01-05,C01322,page_view,Paid Social
E001329B,2025-01-05,C01322,purchase,Paid Social
E001330A,2025-01-06,C01323,page_view,Email
E001330B,2025-01-06,C01323,purchase,Email
E001331A,2025-01-06,C01324,page_view,Direct
E001331B,2025-01-06,C01324,purchase,Direct
E001332A,2025-01-08,C01325,page_view,Organic Search
E001332B,2025-01-08,C01325,purchase,Organic Search
E001333A,2025-01-08,C01326,page_view,Paid Social
E001333B,2025-01-08,C01326,purchase,Paid Social
E001334A,2025-01-09,C01327,page_view,Email
E001334B,2025-01-09,C01327,purchase,Email
E001335A,2025-01-09,C01328,page_view,Direct
E001335B,2025-01-09,C01328,purchase,Direct
E001336A,2025-01-10,C01329,page_view,Organic Search
E001336B,2025-01-10,C01329,purchase,Organic Search
E001337A,2025-01-11,C01330,page_view,Paid Social
E001337B,2025-01-11,C01330,purchase,Paid Social
E001338A,2025-01-12,C01331,page_view,Email
E001338B,2025-01-12,C01331,purchase,Email
E001339A,2025-01-12,C01332,page_view,Direct
E001339B,2025-01-12,C01332,purchase,Direct
E001340A,2025-01-14,C01333,page_view,Organic Search
E001340B,2025-01-14,C01333,purchase,Organic Search
E001341A,2025-01-16,C01334,page_view,Paid Social
E001341B,2025-01-16,C01334,purchase,Paid Social
E001342A,2025-01-17,C01335,page_view,Email
E001342B,2025-01-17,C01335,purchase,Email
E001343A,2025-01-18,C01336,page_view,Direct
E001343B,2025-01-18,C01336,purchase,Direct
E001344A,2025-01-19,C01337,page_view,Organic Search
E001344B,2025-01-19,C01337,purchase,Organic Search
E001345A,2025-01-19,C01338,page_view,Paid Social
E001345B,2025-01-19,C01338,purchase,Paid Social
E001346A,2025-01-20,C01339,page_view,Email
E001346B,2025-01-20,C01339,purchase,Email
E001347A,2025-01-20,C01340,page_view,Direct
E001347B,2025-01-20,C01340,purchase,Direct
E001348A,2025-01-21,C01341,page_view,Organic Search
E001348B,2025-01-21,C01341,purchase,Organic Search
E001349A,2025-01-22,C01342,page_view,Paid Social
E001349B,2025-01-22,C01342,purchase,Paid Social
E001350A,2025-01-24,C01343,page_view,Email
E001350B,2025-01-24,C01343,purchase,Email
E001351A,2025-01-24,C01344,page_view,Direct
E001351B,2025-01-24,C01344,purchase,Direct
E001352A,2025-01-24,C01345,page_view,Organic Search
E001352B,2025-01-24,C01345,purchase,Organic Search
E001353A,2025-01-24,C01346,page_view,Paid Social
E001353B,2025-01-24,C01346,purchase,Paid Social
E001354A,2025-01-25,C01347,page_view,Email
E001354B,2025-01-25,C01347,purchase,Email
E001355A,2025-01-26,C01348,page_view,Direct
E001355B,2025-01-26,C01348,purchase,Direct
E001356A,2025-01-26,C01349,page_view,Organic Search
E001356B,2025-01-26,C01349,purchase,Organic Search
E001357A,2025-01-26,C01350,page_view,Paid Social
E001357B,2025-01-26,C01350,purchase,Paid Social
E001358A,2025-01-26,C01351,page_view,Email
E001358B,2025-01-26,C01351,purchase,Email
E001359A,2025-01-26,C01352,page_view,Direct
E001359B,2025-01-26,C01352,purchase,Direct
E001360A,2025-01-26,C01353,page_view,Organic Search
E001360B,2025-01-26,C01353,purchase,Organic Search
E001361A,2025-01-29,C01354,page_view,Paid Social
E001361B,2025-01-29,C01354,purchase,Paid Social
E001362A,2025-01-30,C01355,page_view,Email
E001362B,2025-01-30,C01355,purchase,Email
E001363A,2025-02-01,C01356,page_view,Direct
E001363B,2025-02-01,C01356,purchase,Direct
E001364A,2025-02-02,C01357,page_view,Organic Search
E001364B,2025-02-02,C01357,purchase,Organic Search
E001365A,2025-02-03,C01358,page_view,Paid Social
E001365B,2025-02-03,C01358,purchase,Paid Social
E001366A,2025-02-03,C01359,page_view,Email
E001366B,2025-02-03,C01359,purchase,Email
E001367A,2025-02-05,C01360,page_view,Direct
E001367B,2025-02-05,C01360,purchase,Direct
E001368A,2025-02-05,C01361,page_view,Organic Search
E001368B,2025-02-05,C01361,purchase,Organic Search
E001369A,2025-02-05,C01362,page_view,Paid Social
E001369B,2025-02-05,C01362,purchase,Paid Social
E001370A,2025-02-05,C01363,page_view,Email
E001370B,2025-02-05,C01363,purchase,Email
E001371A,2025-02-07,C01364,page_view,Direct
E001371B,2025-02-07,C01364,purchase,Direct
E001372A,2025-02-07,C01365,page_view,Organic Search
E001372B,2025-02-07,C01365,purchase,Organic Search
E001373A,2025-02-08,C01366,page_view,Paid Social
E001373B,2025-02-08,C01366,purchase,Paid Social
E001374A,2025-02-08,C01367,page_view,Email
E001374B,2025-02-08,C01367,purchase,Email
E001375A,2025-02-10,C01368,page_view,Direct
E001375B,2025-02-10,C01368,purchase,Direct
E001376A,2025-02-10,C01369,page_view,Organic Search
E001376B,2025-02-10,C01369,purchase,Organic Search
E001377A,2025-02-11,C01370,page_view,Paid Social
E001377B,2025-02-11,C01370,purchase,Paid Social
E001378A,2025-02-11,C01371,page_view,Email
E001378B,2025-02-11,C01371,purchase,Email
E001379A,2025-02-12,C01372,page_view,Direct
E001379B,2025-02-12,C01372,purchase,Direct
E001380A,2025-02-12,C01373,page_view,Organic Search
E001380B,2025-02-12,C01373,purchase,Organic Search
E001381A,2025-02-14,C01374,page_view,Paid Social
E001381B,2025-02-14,C01374,purchase,Paid Social
E001382A,2025-02-14,C01375,page_view,Email
E001382B,2025-02-14,C01375,purchase,Email
E001383A,2025-02-15,C01376,page_view,Direct
E001383B,2025-02-15,C01376,purchase,Direct
E001384A,2025-02-15,C01377,page_view,Organic Search
E001384B,2025-02-15,C01377,purchase,Organic Search
E001385A,2025-02-17,C01378,page_view,Paid Social
E001385B,2025-02-17,C01378,purchase,Paid Social
E001386A,2025-02-18,C01379,page_view,Email
E001386B,2025-02-18,C01379,purchase,Email
E001387A,2025-02-19,C01380,page_view,Direct
E001387B,2025-02-19,C01380,purchase,Direct
E001388A,2025-02-20,C01381,page_view,Organic Search
E001388B,2025-02-20,C01381,purchase,Organic Search
E001389A,2025-02-20,C01382,page_view,Paid Social
E001389B,2025-02-20,C01382,purchase,Paid Social
E001390A,2025-02-20,C01383,page_view,Email
E001390B,2025-02-20,C01383,purchase,Email
E001391A,2025-02-20,C01384,page_view,Direct
E001391B,2025-02-20,C01384,purchase,Direct
E001392A,2025-02-21,C01385,page_view,Organic Search
E001392B,2025-02-21,C01385,purchase,Organic Search
E001393A,2025-02-21,C01386,page_view,Paid Social
E001393B,2025-02-21,C01386,purchase,Paid Social
E001394A,2025-02-22,C01387,page_view,Email
E001394B,2025-02-22,C01387,purchase,Email
E001395A,2025-02-22,C01388,page_view,Direct
E001395B,2025-02-22,C01388,purchase,Direct
E001396A,2025-02-24,C01389,page_view,Organic Search
E001396B,2025-02-24,C01389,purchase,Organic Search
E001397A,2025-02-25,C01390,page_view,Paid Social
E001397B,2025-02-25,C01390,purchase,Paid Social
E001398A,2025-02-25,C01391,page_view,Email
E001398B,2025-02-25,C01391,purchase,Email
E001399A,2025-02-26,C01392,page_view,Direct
E001399B,2025-02-26,C01392,purchase,Direct
E001400A,2025-02-26,C01393,page_view,Organic Search
E001400B,2025-02-26,C01393,purchase,Organic Search
E001401A,2025-02-27,C01394,page_view,Paid Social
E001401B,2025-02-27,C01394,purchase,Paid Social
E001402A,2025-02-28,C01395,page_view,Email
E001402B,2025-02-28,C01395,purchase,Email
E001403A,2025-03-01,C01396,page_view,Direct
E001403B,2025-03-01,C01396,purchase,Direct
E001404A,2025-03-01,C01397,page_view,Organic Search
E001404B,2025-03-01,C01397,purchase,Organic Search
E001405A,2025-03-03,C01398,page_view,Paid Social
E001405B,2025-03-03,C01398,purchase,Paid Social
E001406A,2025-03-05,C01399,page_view,Email
E001406B,2025-03-05,C01399,purchase,Email
E001407A,2025-03-05,C01400,page_view,Direct
E001407B,2025-03-05,C01400,purchase,Direct
E001408A,2025-03-05,C01401,page_view,Organic Search
E001408B,2025-03-05,C01401,purchase,Organic Search
E001409A,2025-03-05,C01402,page_view,Paid Social
E001409B,2025-03-05,C01402,purchase,Paid Social
E001410A,2025-03-06,C01403,page_view,Email
E001410B,2025-03-06,C01403,purchase,Email
E001411A,2025-03-07,C01404,page_view,Direct
E001411B,2025-03-07,C01404,purchase,Direct
E001412A,2025-03-07,C01405,page_view,Organic Search
E001412B,2025-03-07,C01405,purchase,Organic Search
E001413A,2025-03-07,C01406,page_view,Paid Social
E001413B,2025-03-07,C01406,purchase,Paid Social
E001414A,2025-03-08,C01407,page_view,Email
E001414B,2025-03-08,C01407,purchase,Email
E001415A,2025-03-09,C01408,page_view,Direct
E001415B,2025-03-09,C01408,purchase,Direct
E001416A,2025-03-09,C01409,page_view,Organic Search
E001416B,2025-03-09,C01409,purchase,Organic Search
E001417A,2025-03-10,C01410,page_view,Paid Social
E001417B,2025-03-10,C01410,purchase,Paid Social
E001418A,2025-03-11,C01411,page_view,Email
E001418B,2025-03-11,C01411,purchase,Email
E001419A,2025-03-12,C01412,page_view,Direct
E001419B,2025-03-12,C01412,purchase,Direct
E001420A,2025-03-14,C01413,page_view,Organic Search
E001420B,2025-03-14,C01413,purchase,Organic Search
E001421A,2025-03-15,C01414,page_view,Paid Social
E001421B,2025-03-15,C01414,purchase,Paid Social
E001422A,2025-03-15,C01415,page_view,Email
E001422B,2025-03-15,C01415,purchase,Email
E001423A,2025-03-15,C01416,page_view,Direct
E001423B,2025-03-15,C01416,purchase,Direct
E001424A,2025-03-16,C01417,page_view,Organic Search
E001424B,2025-03-16,C01417,purchase,Organic Search
E001425A,2025-03-16,C01418,page_view,Paid Social
E001425B,2025-03-16,C01418,purchase,Paid Social
E001426A,2025-03-16,C01419,page_view,Email
E001426B,2025-03-16,C01419,purchase,Email
E001427A,2025-03-17,C01420,page_view,Direct
E001427B,2025-03-17,C01420,purchase,Direct
E001428A,2025-03-18,C01421,page_view,Organic Search
E001428B,2025-03-18,C01421,purchase,Organic Search
E001429A,2025-03-18,C01422,page_view,Paid Social
E001429B,2025-03-18,C01422,purchase,Paid Social
E001430A,2025-03-19,C01423,page_view,Email
E001430B,2025-03-19,C01423,purchase,Email
E001431A,2025-03-20,C01424,page_view,Direct
E001431B,2025-03-20,C01424,purchase,Direct
E001432A,2025-03-20,C01425,page_view,Organic Search
E001432B,2025-03-20,C01425,purchase,Organic Search
E001433A,2025-03-21,C01426,page_view,Paid Social
E001433B,2025-03-21,C01426,purchase,Paid Social
E001434A,2025-03-22,C01427,page_view,Email
E001434B,2025-03-22,C01427,purchase,Email
E001435A,2025-03-22,C01428,page_view,Direct
E001435B,2025-03-22,C01428,purchase,Direct
E001436A,2025-03-25,C01429,page_view,Organic Search
E001436B,2025-03-25,C01429,purchase,Organic Search
E001437A,2025-03-26,C01430,page_view,Paid Social
E001437B,2025-03-26,C01430,purchase,Paid Social
E001438A,2025-03-26,C01431,page_view,Email
E001438B,2025-03-26,C01431,purchase,Email
E001439A,2025-03-26,C01432,page_view,Direct
E001439B,2025-03-26,C01432,purchase,Direct
E001440A,2025-03-26,C01433,page_view,Organic Search
E001440B,2025-03-26,C01433,purchase,Organic Search
E001441A,2025-03-27,C01434,page_view,Paid Social
E001441B,2025-03-27,C01434,purchase,Paid Social
E001442A,2025-03-27,C01435,page_view,Email
E001442B,2025-03-27,C01435,purchase,Email
E001443A,2025-03-27,C01436,page_view,Direct
E001443B,2025-03-27,C01436,purchase,Direct
E001444A,2025-03-28,C01437,page_view,Organic Search
E001444B,2025-03-28,C01437,purchase,Organic Search
E001445A,2025-03-29,C01438,page_view,Paid Social
E001445B,2025-03-29,C01438,purchase,Paid Social
E001446A,2025-03-30,C01439,page_view,Email
E001446B,2025-03-30,C01439,purchase,Email
E001447A,2025-03-30,C01440,page_view,Direct
E001447B,2025-03-30,C01440,purchase,Direct
E001448A,2025-03-31,C01441,page_view,Organic Search
E001448B,2025-03-31,C01441,purchase,Organic Search
E001449A,2025-03-31,C01442,page_view,Paid Social
E001449B,2025-03-31,C01442,purchase,Paid Social
E001450A,2025-03-31,C01443,page_view,Email
E001450B,2025-03-31,C01443,purchase,Email
E001451A,2025-04-01,C01444,page_view,Direct
E001451B,2025-04-01,C01444,purchase,Direct
E001452A,2025-04-02,C01445,page_view,Organic Search
E001452B,2025-04-02,C01445,purchase,Organic Search
E001453A,2025-04-02,C01446,page_view,Paid Social
E001453B,2025-04-02,C01446,purchase,Paid Social
E001454A,2025-04-02,C01447,page_view,Email
E001454B,2025-04-02,C01447,purchase,Email
E001455A,2025-04-04,C01448,page_view,Direct
E001455B,2025-04-04,C01448,purchase,Direct
E001456A,2025-04-04,C01449,page_view,Organic Search
E001456B,2025-04-04,C01449,purchase,Organic Search
E001457A,2025-04-04,C01450,page_view,Paid Social
E001457B,2025-04-04,C01450,purchase,Paid Social
E001458A,2025-04-04,C01451,page_view,Email
E001458B,2025-04-04,C01451,purchase,Email
E001459A,2025-04-05,C01452,page_view,Direct
E001459B,2025-04-05,C01452,purchase,Direct
E001460A,2025-04-05,C01453,page_view,Organic Search
E001460B,2025-04-05,C01453,purchase,Organic Search
E001461A,2025-04-05,C01454,page_view,Paid Social
E001461B,2025-04-05,C01454,purchase,Paid Social
E001462A,2025-04-06,C01455,page_view,Email
E001462B,2025-04-06,C01455,purchase,Email
E001463A,2025-04-06,C01456,page_view,Direct
E001463B,2025-04-06,C01456,purchase,Direct
E001464A,2025-04-07,C01457,page_view,Organic Search
E001464B,2025-04-07,C01457,purchase,Organic Search
E001465A,2025-04-07,C01458,page_view,Paid Social
E001465B,2025-04-07,C01458,purchase,Paid Social
E001466A,2025-04-07,C01459,page_view,Email
E001466B,2025-04-07,C01459,purchase,Email
E001467A,2025-04-08,C01460,page_view,Direct
E001467B,2025-04-08,C01460,purchase,Direct
E001468A,2025-04-08,C01461,page_view,Organic Search
E001468B,2025-04-08,C01461,purchase,Organic Search
E001469A,2025-04-09,C01462,page_view,Paid Social
E001469B,2025-04-09,C01462,purchase,Paid Social
E001470A,2025-04-10,C01463,page_view,Email
E001470B,2025-04-10,C01463,purchase,Email
E001471A,2025-04-10,C01464,page_view,Direct
E001471B,2025-04-10,C01464,purchase,Direct
E001472A,2025-04-10,C01465,page_view,Organic Search
E001472B,2025-04-10,C01465,purchase,Organic Search
E001473A,2025-04-11,C01466,page_view,Paid Social
E001473B,2025-04-11,C01466,purchase,Paid Social
E001474A,2025-04-11,C01467,page_view,Email
E001474B,2025-04-11,C01467,purchase,Email
E001475A,2025-04-11,C01468,page_view,Direct
E001475B,2025-04-11,C01468,purchase,Direct
E001476A,2025-04-11,C01469,page_view,Organic Search
E001476B,2025-04-11,C01469,purchase,Organic Search
E001477A,2025-04-11,C01470,page_view,Paid Social
E001477B,2025-04-11,C01470,purchase,Paid Social
E001478A,2025-04-11,C01471,page_view,Email
E001478B,2025-04-11,C01471,purchase,Email
E001479A,2025-04-12,C01472,page_view,Direct
E001479B,2025-04-12,C01472,purchase,Direct
E001480A,2025-04-12,C01473,page_view,Organic Search
E001480B,2025-04-12,C01473,purchase,Organic Search
E001481A,2025-04-12,C01474,page_view,Paid Social
E001481B,2025-04-12,C01474,purchase,Paid Social
E001482A,2025-04-12,C01475,page_view,Email
E001482B,2025-04-12,C01475,purchase,Email
E001483A,2025-04-12,C01476,page_view,Direct
E001483B,2025-04-12,C01476,purchase,Direct
E001484A,2025-04-13,C01477,page_view,Organic Search
E001484B,2025-04-13,C01477,purchase,Organic Search
E001485A,2025-04-13,C01478,page_view,Paid Social
E001485B,2025-04-13,C01478,purchase,Paid Social
